,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,OU_O05,OU_U05,OU_O15,OU_U15,OU_O25,OU_U25,BTTS_Yes,BTTS_No,season_id,match_id,saison,nom_compétition,pays
37974,2024-02-10 23:05:00,Guadalajara,Juárez,2,1,H,1,0,H,1.65,4.0,4.75,1.04,12.0,1.28,3.6,1.85,1.95,1.91,1.91,9525,7294070,2023,Mexico Liga MX,Mexico
99941,2024-02-11 01:00:00,León,América,0,1,A,0,0,D,2.88,3.5,2.3,1.03,13.0,1.22,4.0,1.75,2.05,1.62,2.2,9525,7294072,2023,Mexico Liga MX,Mexico
37975,2024-02-11 01:05:00,Cruz Azul,Atlético San Luis,3,0,H,1,0,H,1.7,4.0,4.33,1.01,12.5,1.19,4.2,1.67,2.15,1.7,2.05,9525,7294071,2023,Mexico Liga MX,Mexico
37978,2024-02-11 03:10:00,Santos Laguna,Tigres UANL,0,3,A,0,2,A,2.88,3.5,2.3,1.03,13.0,1.25,3.75,1.75,2.05,1.62,2.2,9525,7294074,2023,Mexico Liga MX,Mexico
37977,2024-02-11 03:10:00,Monterrey,Pachuca,3,2,H,2,0,H,1.5,4.33,6.0,1.03,13.0,1.22,4.2,1.75,2.05,1.83,1.95,9525,7294073,2023,Mexico Liga MX,Mexico
99944,2024-02-11 18:00:00,Pumas UNAM,Puebla,3,0,H,0,0,D,1.67,4.0,4.75,1.03,9.0,1.16,4.4,1.65,2.2,1.67,2.1,9525,7294075,2023,Mexico Liga MX,Mexico
37980,2024-02-15 03:00:00,Atlas,Pumas UNAM,0,0,D,0,0,D,2.38,3.3,2.88,1.06,8.5,1.3,3.35,1.95,1.85,1.75,2.0,9525,7294076,2023,Mexico Liga MX,Mexico
99946,2024-02-17 01:00:00,Querétaro,Necaxa,1,1,D,1,0,H,2.38,3.25,2.9,1.02,8.9,1.28,3.2,1.94,1.84,1.73,1.99,9525,7294077,2023,Mexico Liga MX,Mexico
99947,2024-02-17 03:00:00,Mazatlán,Guadalajara,2,2,D,0,1,A,3.55,3.55,1.85,1.01,9.7,1.24,3.48,1.85,1.93,1.7,2.03,9525,7294078,2023,Mexico Liga MX,Mexico
37984,2024-02-17 23:00:00,Atlético San Luis,Tijuana,3,3,D,1,2,A,2.0,3.5,3.6,1.03,15.0,1.19,3.98,1.7,2.12,1.59,2.29,9525,7294080,2023,Mexico Liga MX,Mexico
37985,2024-02-18 01:00:00,Pachuca,América,2,1,H,0,0,D,3.1,3.5,2.2,1.03,11.0,1.2,3.84,1.68,2.05,1.62,2.2,9525,7294081,2023,Mexico Liga MX,Mexico
99951,2024-02-18 03:05:00,Cruz Azul,Tigres UANL,1,0,H,0,0,D,2.15,3.25,3.4,1.02,9.0,1.27,3.28,1.97,1.9,1.75,2.0,9525,7294082,2023,Mexico Liga MX,Mexico
37987,2024-02-18 22:00:00,Atlas,León,0,1,A,0,0,D,2.25,3.3,3.2,1.05,9.0,1.3,3.45,1.95,1.85,1.75,2.0,9525,7294083,2023,Mexico Liga MX,Mexico
37988,2024-02-19 00:05:00,Pumas UNAM,Santos Laguna,3,0,H,2,0,H,1.85,3.8,3.8,1.03,15.0,1.2,4.5,1.65,2.2,1.57,2.25,9525,7294084,2023,Mexico Liga MX,Mexico
37989,2024-02-19 02:10:00,Monterrey,Toluca,0,0,D,0,0,D,1.73,3.8,4.5,1.03,16.0,1.19,4.2,1.67,2.15,1.62,2.2,9525,7294085,2023,Mexico Liga MX,Mexico
37990,2024-02-21 01:00:00,Puebla,Pachuca,1,4,A,1,1,D,2.9,3.3,2.2,1.02,12.5,1.19,4.2,1.58,2.2,1.53,2.3,9525,7294086,2023,Mexico Liga MX,Mexico
99956,2024-02-21 03:00:00,Necaxa,Guadalajara,1,0,H,1,0,H,2.9,3.3,2.2,1.02,8.8,1.28,3.2,1.97,1.83,1.79,1.98,9525,7294087,2023,Mexico Liga MX,Mexico
99957,2024-02-22 01:00:00,Toluca,Santos Laguna,1,0,H,0,0,D,1.75,3.6,4.0,1.03,11.0,1.17,4.25,1.64,2.22,1.6,2.15,9525,7294088,2023,Mexico Liga MX,Mexico
99958,2024-02-22 03:00:00,León,Cruz Azul,2,3,A,0,2,A,2.5,3.3,2.5,1.05,10.25,1.22,3.65,1.78,2.01,1.61,2.15,9525,7294089,2023,Mexico Liga MX,Mexico
99959,2024-02-22 03:00:00,América,Mazatlán,2,2,D,0,1,A,1.4,4.3,6.5,1.02,13.0,1.11,5.2,1.43,2.54,1.75,1.95,9525,7294090,2023,Mexico Liga MX,Mexico
37995,2024-02-24 01:00:00,Puebla,Querétaro,0,2,A,0,0,D,2.2,3.55,3.35,1.05,9.5,1.28,3.65,1.8,2.0,1.67,2.1,9525,7294091,2023,Mexico Liga MX,Mexico
99961,2024-02-24 03:00:00,Necaxa,Pachuca,1,1,D,1,0,H,2.9,3.5,2.45,1.04,9.75,1.25,3.5,1.84,2.0,1.65,2.1,9525,7294092,2023,Mexico Liga MX,Mexico
99962,2024-02-24 03:10:00,Juárez,Monterrey,0,3,A,0,0,D,4.75,4.0,1.7,1.04,10.0,1.25,3.85,1.8,2.0,1.8,1.95,9525,7294093,2023,Mexico Liga MX,Mexico
37998,2024-02-24 23:00:00,León,Atlético San Luis,1,0,H,0,0,D,2.1,3.55,3.3,1.05,9.5,1.25,3.95,1.73,2.08,1.62,2.2,9525,7294094,2023,Mexico Liga MX,Mexico
99965,2024-02-25 01:00:00,Tigres UANL,Atlas,1,1,D,1,0,H,1.57,4.0,5.0,1.02,10.0,1.28,3.6,1.95,1.85,2.0,1.75,9525,7294096,2023,Mexico Liga MX,Mexico
99964,2024-02-25 01:05:00,Guadalajara,Pumas UNAM,3,1,H,0,0,D,2.3,3.4,2.8,1.05,9.5,1.28,3.6,1.85,1.95,1.67,2.1,9525,7294095,2023,Mexico Liga MX,Mexico
99966,2024-02-25 03:10:00,América,Cruz Azul,1,0,H,1,0,H,1.55,4.2,4.75,1.03,10.5,1.19,3.96,1.67,2.15,1.75,2.0,9525,7294097,2023,Mexico Liga MX,Mexico
99967,2024-02-25 18:00:00,Toluca,Tijuana,2,0,H,0,0,D,1.67,3.75,4.5,1.02,17.0,1.22,4.2,1.6,2.3,1.62,2.2,9525,7294098,2023,Mexico Liga MX,Mexico
99968,2024-02-26 00:00:00,Santos Laguna,Mazatlán,1,0,H,0,0,D,2.0,3.6,3.2,1.02,15.0,1.16,4.3,1.67,2.15,1.57,2.25,9525,7294099,2023,Mexico Liga MX,Mexico
38004,2024-02-28 01:00:00,Querétaro,Atlético San Luis,4,1,H,2,0,H,2.81,3.41,2.64,1.01,9.3,1.28,3.76,1.94,1.94,1.7,2.0,9525,7294100,2023,Mexico Liga MX,Mexico
38005,2024-02-29 01:00:00,Tigres UANL,Juárez,1,0,H,0,0,D,1.43,4.64,7.0,1.01,12.5,1.24,4.16,1.64,2.04,1.88,1.8,9525,7294101,2023,Mexico Liga MX,Mexico
99971,2024-02-29 03:00:00,Tijuana,Monterrey,1,1,D,0,0,D,3.75,3.6,1.83,1.04,10.0,1.22,4.0,1.75,2.05,1.7,2.05,9525,7294102,2023,Mexico Liga MX,Mexico
38008,2024-03-02 01:00:00,Atlético San Luis,Puebla,4,0,H,2,0,H,2.05,3.4,3.5,1.01,9.6,1.22,3.64,1.85,1.95,1.67,2.1,9525,7294104,2023,Mexico Liga MX,Mexico
38007,2024-03-02 01:00:00,Querétaro,Santos Laguna,0,1,A,0,0,D,2.33,3.12,2.77,1.01,9.4,1.24,3.48,1.75,1.93,1.67,2.1,9525,7294103,2023,Mexico Liga MX,Mexico
38009,2024-03-02 03:00:00,Mazatlán,Necaxa,2,1,H,0,0,D,2.3,3.3,3.1,1.04,12.0,1.28,3.75,1.85,1.95,1.67,2.1,9525,7294105,2023,Mexico Liga MX,Mexico
99975,2024-03-02 23:00:00,Toluca,Tigres UANL,2,1,H,0,1,A,2.4,3.11,2.68,1.02,9.0,1.25,3.42,1.8,1.88,1.67,2.1,9525,7294106,2023,Mexico Liga MX,Mexico
38011,2024-03-03 01:00:00,Pachuca,Juárez,3,2,H,0,0,D,1.45,4.0,7.5,1.02,15.0,1.2,4.5,1.67,2.15,1.8,1.95,9525,7294107,2023,Mexico Liga MX,Mexico
38012,2024-03-03 01:05:00,Cruz Azul,Guadalajara,3,0,H,3,0,H,1.88,3.71,4.25,1.04,12.0,1.3,3.5,1.91,1.96,1.75,2.0,9525,7294108,2023,Mexico Liga MX,Mexico
38013,2024-03-03 03:10:00,Atlas,América,1,5,A,1,2,A,4.12,3.61,1.94,1.05,11.0,1.3,3.4,2.02,1.85,1.8,1.95,9525,7294116,2023,Mexico Liga MX,Mexico
38014,2024-03-04 01:00:00,Monterrey,Pumas UNAM,3,0,H,0,0,D,1.83,3.4,4.5,1.05,9.5,1.22,4.0,1.75,2.05,1.67,2.1,9525,7294117,2023,Mexico Liga MX,Mexico
99980,2024-03-04 03:00:00,Tijuana,León,1,1,D,0,0,D,2.63,3.3,2.63,1.03,13.0,1.22,4.0,1.75,2.05,1.57,2.25,9525,7294118,2023,Mexico Liga MX,Mexico
99981,2024-03-09 01:00:00,Puebla,Atlas,2,2,D,1,2,A,2.74,3.39,2.54,1.01,9.9,1.23,3.56,1.82,1.98,1.64,2.12,9525,7294119,2023,Mexico Liga MX,Mexico
38018,2024-03-09 03:00:00,Necaxa,Atlético San Luis,3,1,H,2,1,H,2.35,3.44,2.95,1.03,13.0,1.25,3.75,1.72,2.0,1.62,2.2,9525,7294121,2023,Mexico Liga MX,Mexico
99982,2024-03-09 03:10:00,Juárez,Toluca,1,1,D,1,1,D,3.75,3.74,2.0,1.02,15.0,1.2,4.33,1.62,2.15,1.6,2.3,9525,7294120,2023,Mexico Liga MX,Mexico
99984,2024-03-09 23:05:00,Guadalajara,León,1,2,A,0,1,A,1.95,3.6,3.75,1.04,10.0,1.22,4.0,1.73,2.0,1.62,2.2,9525,7294122,2023,Mexico Liga MX,Mexico
38020,2024-03-10 01:00:00,Pachuca,Querétaro,1,2,A,0,1,A,1.62,4.35,5.31,1.02,14.0,1.17,4.35,1.58,2.25,1.7,2.05,9525,7294123,2023,Mexico Liga MX,Mexico
38021,2024-03-10 01:00:00,Santos Laguna,Cruz Azul,3,0,H,1,0,H,3.39,3.7,2.04,1.02,13.0,1.17,4.3,1.62,2.15,1.57,2.25,9525,7294124,2023,Mexico Liga MX,Mexico
99987,2024-03-10 03:00:00,América,Tigres UANL,2,0,H,1,0,H,1.79,3.7,4.86,1.05,9.5,1.28,3.6,1.9,1.97,1.8,1.95,9525,7294125,2023,Mexico Liga MX,Mexico
99988,2024-03-10 18:00:00,Pumas UNAM,Tijuana,3,3,D,2,1,H,1.65,4.0,4.75,1.04,10.0,1.2,4.33,1.67,2.15,1.7,2.05,9525,7294126,2023,Mexico Liga MX,Mexico
99989,2024-03-11 01:00:00,Monterrey,Mazatlán,2,1,H,2,0,H,1.39,4.94,7.29,1.02,18.0,1.17,4.4,1.65,2.2,1.8,1.95,9525,7294127,2023,Mexico Liga MX,Mexico
99990,2024-03-16 01:00:00,Querétaro,Juárez,1,0,H,1,0,H,2.16,3.28,3.32,1.03,8.1,1.31,3.04,2.02,1.77,1.79,1.92,9525,7294128,2023,Mexico Liga MX,Mexico
99991,2024-03-16 03:00:00,Tijuana,Santos Laguna,2,2,D,0,1,A,2.0,3.5,3.25,1.03,15.0,1.2,3.9,1.7,2.1,1.62,2.2,9525,7294129,2023,Mexico Liga MX,Mexico
38027,2024-03-16 23:00:00,Cruz Azul,Necaxa,1,2,A,1,2,A,1.47,4.4,6.2,1.02,15.0,1.19,3.98,1.64,2.07,1.81,1.89,9525,7294130,2023,Mexico Liga MX,Mexico
38028,2024-03-17 01:00:00,León,Puebla,2,1,H,1,0,H,1.6,4.55,5.21,1.02,13.0,1.15,5.5,1.45,2.44,1.57,2.25,9525,7294131,2023,Mexico Liga MX,Mexico
99995,2024-03-17 01:00:00,Tigres UANL,Mazatlán,5,1,H,2,0,H,1.4,4.5,6.5,1.02,17.0,1.2,4.33,1.67,2.15,1.91,1.91,9525,7294133,2023,Mexico Liga MX,Mexico
38031,2024-03-17 03:05:00,Guadalajara,América,0,0,D,0,0,D,3.76,3.58,2.05,1.05,9.0,1.28,3.55,1.91,1.96,1.75,2.0,9525,7294134,2023,Mexico Liga MX,Mexico
99997,2024-03-17 23:00:00,Atlas,Monterrey,1,2,A,0,1,A,3.6,3.36,2.09,1.05,11.0,1.33,3.25,2.05,1.75,1.91,1.91,9525,7294135,2023,Mexico Liga MX,Mexico
38029,2024-03-18 01:00:00,Toluca,Pumas UNAM,3,0,H,2,0,H,1.85,3.6,3.8,1.03,13.0,1.22,4.2,1.67,2.15,1.62,2.2,9525,7294132,2023,Mexico Liga MX,Mexico
38033,2024-03-18 01:00:00,Atlético San Luis,Pachuca,2,1,H,1,0,H,2.42,3.67,2.72,1.02,19.0,1.16,5.0,1.53,2.4,1.5,2.5,9525,7294136,2023,Mexico Liga MX,Mexico
37983,2024-03-24 01:00:00,Juárez,Puebla,4,3,H,1,1,D,2.1,3.55,3.25,1.03,15.0,1.2,4.0,1.7,2.1,1.6,2.2,9525,7294079,2023,Mexico Liga MX,Mexico
38034,2024-03-30 01:00:00,Puebla,Tigres UANL,2,3,A,1,0,H,3.8,3.8,1.75,1.03,13.0,1.25,3.75,1.73,2.08,1.7,2.05,9525,7294137,2023,Mexico Liga MX,Mexico
100001,2024-03-30 02:00:00,América,Atlético San Luis,2,1,H,0,0,D,1.36,5.0,8.0,1.03,11.0,1.16,5.0,1.57,2.35,1.91,1.91,9525,7294139,2023,Mexico Liga MX,Mexico
100000,2024-03-30 03:00:00,Mazatlán,Tijuana,2,0,H,1,0,H,2.15,3.6,3.1,1.03,13.0,1.22,4.2,1.7,2.1,1.62,2.2,9525,7294138,2023,Mexico Liga MX,Mexico
100003,2024-03-31 01:00:00,Monterrey,Guadalajara,0,2,A,0,0,D,1.67,3.75,5.0,1.04,12.0,1.28,3.6,1.85,1.95,1.8,1.95,9525,7294141,2023,Mexico Liga MX,Mexico
38037,2024-03-31 01:00:00,Pachuca,Toluca,2,3,A,1,3,A,2.3,3.75,2.75,1.03,11.0,1.17,5.0,1.53,2.4,1.5,2.5,9525,7294140,2023,Mexico Liga MX,Mexico
38039,2024-03-31 03:05:00,Pumas UNAM,Cruz Azul,0,0,D,0,0,D,2.4,3.6,2.63,1.01,9.9,1.23,3.56,1.8,2.0,1.67,2.1,9525,7294142,2023,Mexico Liga MX,Mexico
100005,2024-03-31 23:00:00,Atlas,Querétaro,2,3,A,2,1,H,1.85,3.6,3.8,1.03,8.3,1.36,3.25,2.05,1.75,1.95,1.8,9525,7294143,2023,Mexico Liga MX,Mexico
38041,2024-04-01 01:00:00,Necaxa,León,1,2,A,0,0,D,2.82,3.48,2.52,1.03,13.0,1.25,3.75,1.84,2.04,1.62,2.2,9525,7294144,2023,Mexico Liga MX,Mexico
100007,2024-04-01 01:36:00,Juárez,Santos Laguna,2,1,H,0,0,D,2.45,3.5,2.5,1.03,13.0,1.25,3.75,1.75,2.05,1.62,2.2,9525,7294145,2023,Mexico Liga MX,Mexico
38043,2024-04-06 01:00:00,Mazatlán,Pumas UNAM,0,4,A,0,1,A,2.55,3.4,2.6,1.04,10.0,1.22,4.2,1.65,2.2,1.53,2.38,9525,7294146,2023,Mexico Liga MX,Mexico
38044,2024-04-06 03:10:00,Tijuana,Necaxa,2,3,A,1,1,D,1.91,3.3,4.33,1.01,10.5,1.2,3.9,1.73,2.08,1.62,2.2,9525,7294147,2023,Mexico Liga MX,Mexico
100010,2024-04-06 23:00:00,León,Querétaro,0,2,A,0,1,A,1.73,3.75,4.33,1.02,15.0,1.2,4.33,1.67,2.15,1.67,2.1,9525,7294148,2023,Mexico Liga MX,Mexico
38047,2024-04-07 01:00:00,Tigres UANL,Pachuca,0,3,A,0,0,D,1.85,3.5,4.0,1.03,13.0,1.22,4.2,1.7,2.1,1.62,2.2,9525,7294150,2023,Mexico Liga MX,Mexico
38046,2024-04-07 01:05:00,Guadalajara,Puebla,3,2,H,1,0,H,1.53,4.0,5.75,1.02,17.0,1.18,4.75,1.57,2.35,1.67,2.1,9525,7294149,2023,Mexico Liga MX,Mexico
100013,2024-04-07 03:05:00,Cruz Azul,Monterrey,2,1,H,0,0,D,2.2,3.2,3.25,1.04,12.0,1.28,3.6,1.85,1.95,1.67,2.1,9525,7294151,2023,Mexico Liga MX,Mexico
38049,2024-04-07 03:05:00,Santos Laguna,América,1,1,D,0,0,D,3.75,3.6,1.85,1.03,13.0,1.25,3.75,1.8,2.0,1.7,2.05,9525,7294152,2023,Mexico Liga MX,Mexico
100015,2024-04-07 18:00:00,Toluca,Atlas,4,1,H,2,0,H,1.5,4.0,6.5,1.02,17.0,1.18,4.75,1.6,2.3,1.7,2.05,9525,7294153,2023,Mexico Liga MX,Mexico
38051,2024-04-08 15:30:00,Atlético San Luis,Juárez,2,3,A,2,2,D,1.8,3.6,4.5,1.02,15.0,1.2,4.33,1.67,2.15,1.62,2.2,9525,7294154,2023,Mexico Liga MX,Mexico
38052,2024-04-13 01:06:00,Querétaro,Mazatlán,0,2,A,0,1,A,2.15,3.25,3.3,1.03,13.0,1.25,3.75,1.75,2.05,1.62,2.2,9525,7294155,2023,Mexico Liga MX,Mexico
100018,2024-04-13 03:00:00,Necaxa,Santos Laguna,2,0,H,1,0,H,2.25,3.3,3.1,1.04,12.0,1.28,3.6,1.85,1.95,1.7,2.05,9525,7294156,2023,Mexico Liga MX,Mexico
100019,2024-04-13 03:00:00,Puebla,Cruz Azul,0,1,A,0,0,D,4.2,4.0,1.73,1.01,11.0,1.15,4.75,1.53,2.4,1.53,2.38,9525,7294157,2023,Mexico Liga MX,Mexico
100020,2024-04-13 23:00:00,Pachuca,Guadalajara,0,1,A,0,1,A,2.2,3.2,3.3,1.02,10.0,1.22,3.8,1.7,2.1,1.53,2.38,9525,7294158,2023,Mexico Liga MX,Mexico
100021,2024-04-14 01:05:00,América,Toluca,5,1,H,3,1,H,1.73,3.4,4.75,1.03,14.0,1.22,3.9,1.75,2.05,1.7,2.05,9525,7294159,2023,Mexico Liga MX,Mexico
38057,2024-04-14 03:10:00,Monterrey,Tigres UANL,3,3,D,1,2,A,2.1,3.3,3.5,1.05,9.0,1.29,3.5,1.9,1.9,1.7,2.05,9525,7294160,2023,Mexico Liga MX,Mexico
38059,2024-04-15 00:00:00,Pumas UNAM,León,1,0,H,0,0,D,1.91,3.75,3.8,1.04,10.0,1.2,4.5,1.57,2.35,1.53,2.38,9525,7294162,2023,Mexico Liga MX,Mexico
100023,2024-04-15 00:00:00,Atlas,Atlético San Luis,2,1,H,1,1,D,1.95,3.5,4.0,1.04,13.0,1.23,3.75,1.8,2.0,1.67,2.1,9525,7294161,2023,Mexico Liga MX,Mexico
100025,2024-04-15 02:06:00,Juárez,Tijuana,0,1,A,0,0,D,2.3,3.1,3.4,1.06,7.2,1.28,3.3,2.0,1.8,1.75,2.0,9525,7294163,2023,Mexico Liga MX,Mexico
38061,2024-04-20 01:00:00,Mazatlán,Juárez,0,2,A,0,0,D,2.1,3.25,3.25,1.04,13.0,1.24,3.7,1.8,2.0,1.67,2.1,9525,7294164,2023,Mexico Liga MX,Mexico
100027,2024-04-20 03:00:00,Atlético San Luis,Toluca,1,5,A,1,2,A,3.8,3.25,1.85,1.02,19.0,1.14,4.9,1.48,2.6,1.44,2.63,9525,7294165,2023,Mexico Liga MX,Mexico
100028,2024-04-20 03:10:00,Tijuana,Puebla,3,1,H,0,1,A,1.57,3.6,5.5,1.02,18.0,1.17,4.5,1.57,2.35,1.62,2.2,9525,7294166,2023,Mexico Liga MX,Mexico
100029,2024-04-20 23:00:00,León,Monterrey,2,0,H,1,0,H,2.75,3.5,2.4,1.03,15.0,1.2,4.0,1.67,2.15,1.57,2.25,9525,7294167,2023,Mexico Liga MX,Mexico
100034,2024-04-21 01:05:00,Santos Laguna,Pachuca,0,2,A,0,0,D,3.2,3.6,2.1,1.02,17.0,1.18,4.75,1.57,2.35,1.5,2.5,9525,7294172,2023,Mexico Liga MX,Mexico
38066,2024-04-21 01:05:00,Guadalajara,Querétaro,2,0,H,0,0,D,1.95,3.6,3.6,1.05,9.5,1.25,3.8,1.75,2.05,1.67,2.1,9525,7294169,2023,Mexico Liga MX,Mexico
38065,2024-04-21 01:05:00,Tigres UANL,Necaxa,5,2,H,0,1,A,1.73,4.0,4.2,1.05,9.5,1.22,4.2,1.7,2.1,1.7,2.05,9525,7294168,2023,Mexico Liga MX,Mexico
100032,2024-04-21 03:10:00,Pumas UNAM,América,2,1,H,1,1,D,3.0,3.6,2.2,1.04,10.0,1.22,4.2,1.7,2.1,1.62,2.2,9525,7294170,2023,Mexico Liga MX,Mexico
100033,2024-04-22 00:00:00,Cruz Azul,Atlas,2,2,D,1,2,A,1.45,4.5,6.5,1.01,11.0,1.22,3.8,1.7,2.1,1.8,1.95,9525,7294171,2023,Mexico Liga MX,Mexico
38070,2024-04-27 01:00:00,Puebla,América,1,2,A,1,2,A,7.0,4.75,1.4,1.01,11.0,1.16,5.0,1.53,2.4,1.75,2.0,9525,7294173,2023,Mexico Liga MX,Mexico
38071,2024-04-27 03:10:00,Querétaro,Pumas UNAM,1,1,D,0,0,D,2.2,3.4,3.2,1.03,13.0,1.22,4.2,1.7,2.1,1.62,2.2,9525,7294174,2023,Mexico Liga MX,Mexico
100037,2024-04-27 23:06:00,Juárez,León,1,1,D,1,0,H,2.7,3.5,2.5,1.02,10.25,1.17,4.25,1.65,2.2,1.53,2.38,9525,7294175,2023,Mexico Liga MX,Mexico
100040,2024-04-28 01:00:00,Toluca,Cruz Azul,0,1,A,0,1,A,2.05,3.4,3.5,1.04,12.0,1.25,3.75,1.8,2.0,1.67,2.1,9525,7294178,2023,Mexico Liga MX,Mexico
100038,2024-04-28 01:00:00,Tigres UANL,Tijuana,4,1,H,1,0,H,1.45,4.33,6.5,1.02,17.0,1.19,4.2,1.65,2.2,1.8,1.95,9525,7294176,2023,Mexico Liga MX,Mexico
38074,2024-04-28 01:10:00,Pachuca,Mazatlán,1,1,D,0,0,D,1.62,4.0,5.5,1.02,17.0,1.17,4.4,1.62,2.25,1.67,2.1,9525,7294177,2023,Mexico Liga MX,Mexico
38076,2024-04-28 03:10:00,Atlas,Guadalajara,0,1,A,0,0,D,3.6,3.3,2.05,1.05,11.0,1.3,3.5,1.85,1.95,1.7,2.05,9525,7294179,2023,Mexico Liga MX,Mexico
100042,2024-04-29 00:00:00,Necaxa,Monterrey,2,5,A,0,0,D,2.9,3.5,2.3,1.02,10.0,1.25,3.6,1.8,2.0,1.67,2.1,9525,7294180,2023,Mexico Liga MX,Mexico
38078,2024-04-29 00:00:00,Santos Laguna,Atlético San Luis,0,3,A,0,2,A,1.85,3.8,3.8,1.01,11.0,1.2,4.0,1.67,2.15,1.62,2.2,9525,7294181,2023,Mexico Liga MX,Mexico
38080,2024-05-03 01:00:00,Necaxa,Querétaro,1,1,D,0,0,D,2.25,3.3,3.2,1.01,12.5,1.25,4.19,1.73,2.08,1.57,2.25,9525,7424872,2023,Mexico Liga MX,Mexico
100044,2024-05-03 03:15:00,Pachuca,Pumas UNAM,0,0,D,0,0,D,2.4,3.2,2.88,1.01,12.5,1.22,4.54,1.75,2.05,1.62,2.2,9525,7424871,2023,Mexico Liga MX,Mexico
100050,2024-05-06 02:06:00,Pachuca,Necaxa,2,1,H,0,0,D,1.8,3.75,4.2,1.01,11.0,1.2,4.0,1.66,1.94,1.7,2.1,9525,7427517,2023,Mexico Liga MX,Mexico
38081,2024-05-09 01:05:00,Guadalajara,Toluca,1,0,H,0,0,D,2.25,3.5,2.88,1.01,4.2,1.25,4.2,1.62,2.25,1.53,2.38,9525,7424873,2023,Mexico Liga MX,Mexico
38088,2024-05-09 03:16:00,Pachuca,América,1,1,D,1,1,D,3.2,3.25,2.2,1.01,4.8,1.08,4.8,1.57,2.35,1.44,2.63,9525,7429023,2023,Mexico Liga MX,Mexico
100051,2024-05-10 01:00:00,Pumas UNAM,Cruz Azul,0,2,A,0,1,A,2.6,3.25,2.6,1.03,13.0,1.22,4.0,1.8,2.0,1.67,2.1,9525,7427518,2023,Mexico Liga MX,Mexico
100047,2024-05-10 03:10:00,Tigres UANL,Monterrey,1,2,A,1,1,D,2.15,3.25,3.25,1.03,13.0,1.22,4.2,1.67,2.15,1.57,2.25,9525,7424874,2023,Mexico Liga MX,Mexico
100054,2024-05-12 00:00:00,América,Pachuca,1,1,D,0,1,A,1.5,3.0,1.5,1.02,15.0,1.18,5.0,1.47,2.27,1.47,2.6,9525,7429024,2023,Mexico Liga MX,Mexico
100048,2024-05-12 02:10:00,Toluca,Guadalajara,0,0,D,0,0,D,1.9,3.5,3.36,1.02,17.0,1.18,4.75,1.6,2.2,1.53,2.45,9525,7424875,2023,Mexico Liga MX,Mexico
38087,2024-05-13 01:00:00,Cruz Azul,Pumas UNAM,2,2,D,0,0,D,1.5,3.0,1.5,1.02,17.0,1.22,4.2,1.68,2.15,1.57,2.3,9525,7427519,2023,Mexico Liga MX,Mexico
100049,2024-05-13 03:10:00,Monterrey,Tigres UANL,1,1,D,0,1,A,1.5,3.0,1.5,1.01,10.0,1.22,3.65,1.67,2.1,1.53,2.38,9525,7424876,2023,Mexico Liga MX,Mexico
38090,2024-05-16 02:05:00,Guadalajara,América,0,0,D,0,0,D,2.76,3.25,2.38,1.06,9.5,1.35,3.2,2.1,1.65,1.8,1.95,9525,7432614,2023,Mexico Liga MX,Mexico
100057,2024-05-17 03:00:00,Monterrey,Cruz Azul,0,1,A,0,1,A,2.09,3.32,3.23,1.04,12.0,1.28,3.9,1.8,1.9,1.7,2.05,9525,7433037,2023,Mexico Liga MX,Mexico
100056,2024-05-19 02:00:00,América,Guadalajara,1,0,H,0,0,D,1.67,3.8,5.0,1.05,9.0,1.3,3.35,1.9,1.9,1.91,1.91,9525,7432615,2023,Mexico Liga MX,Mexico
38093,2024-05-20 00:00:00,Cruz Azul,Monterrey,1,2,A,0,0,D,3.4,3.5,2.2,1.05,9.0,1.28,3.55,1.89,2.0,1.65,2.1,9525,7433038,2023,Mexico Liga MX,Mexico
38094,2024-05-24 02:00:00,Cruz Azul,América,1,1,D,1,1,D,2.5,3.4,2.75,1.02,9.0,1.3,3.68,1.9,1.9,1.7,2.05,9525,7436713,2023,Mexico Liga MX,Mexico
38095,2024-05-27 01:00:00,América,Cruz Azul,1,0,H,0,0,D,1.78,3.43,3.91,1.06,8.5,1.44,2.75,2.35,1.57,2.2,1.62,9525,7436714,2023,Mexico Liga MX,Mexico
37417,2024-07-05 22:45:00,Puebla,Santos Laguna,1,0,H,0,0,D,2.35,3.75,2.75,1.02,13.0,1.16,5.0,1.53,2.45,1.47,2.65,12136,7453255,2024,Mexico Liga MX,Mexico
37416,2024-07-06 01:00:00,Querétaro,Tijuana,1,2,A,0,1,A,2.2,3.6,3.1,1.03,13.0,1.25,3.75,1.78,2.0,1.62,2.2,12136,7453254,2024,Mexico Liga MX,Mexico
99383,2024-07-06 03:10:00,Juárez,Atlas,2,2,D,1,0,H,2.2,3.5,3.1,1.04,12.0,1.28,3.75,1.83,1.95,1.68,2.15,12136,7453256,2024,Mexico Liga MX,Mexico
99384,2024-07-06 23:00:00,Atlético San Luis,América,2,1,H,1,1,D,4.0,4.0,1.78,1.02,17.0,1.18,4.75,1.6,2.3,1.57,2.3,12136,7453257,2024,Mexico Liga MX,Mexico
99386,2024-07-07 01:00:00,Guadalajara,Toluca,0,0,D,0,0,D,2.26,3.5,2.93,1.01,9.9,1.23,3.56,1.81,1.97,1.64,2.12,12136,7453259,2024,Mexico Liga MX,Mexico
