,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
6887,2025-04-19,AVS,Casa Pia,1,1,1,0,D
6888,2025-04-19,Estoril,SC Braga,0,2,0,0,A
6889,2025-04-19,Arouca,Estrela,1,0,0,1,H
6890,2025-04-19,Guimaraes,Benfica,0,3,0,0,A
6891,2025-04-25,Famalicao,SC Braga,1,1,1,0,D
6892,2025-04-26,Santa Clara,Arouca,2,0,2,0,H
6893,2025-04-26,GIL Vicente,Farense,1,0,0,1,H
6894,2025-04-26,Estrela,FC Porto,2,0,1,1,H
6895,2025-04-27,Moreirense,Nacional,1,1,0,1,D
6896,2025-04-27,Benfica,AVS,6,0,4,2,H
6897,2025-04-27,Guimaraes,Rio Ave,3,0,3,0,H
6898,2025-04-27,Boavista,Sporting CP,0,5,0,0,A
6899,2025-04-29,Casa Pia,Estoril,1,3,1,0,A
6900,2025-05-02,FC Porto,Moreirense,3,1,1,2,H
6901,2025-05-03,Nacional,Guimaraes,1,2,0,1,A
6902,2025-05-03,Farense,Famalicao,2,1,1,1,H
6903,2025-05-03,SC Braga,Santa Clara,1,1,0,1,D
6904,2025-05-03,Estoril,Benfica,1,2,0,1,A
6905,2025-05-04,Arouca,Casa Pia,0,0,0,0,D
6906,2025-05-04,Sporting CP,GIL Vicente,2,1,0,2,H
6907,2025-05-05,Rio Ave,Estrela,2,0,0,2,H
6908,2025-05-05,AVS,Boavista,1,2,0,1,A
6909,2025-05-10,Nacional,Rio Ave,3,3,0,3,D
6910,2025-05-10,Santa Clara,Famalicao,2,1,1,1,H
6911,2025-05-10,Benfica,Sporting CP,1,1,0,1,D
6912,2025-05-10,GIL Vicente,Arouca,1,1,0,1,D
6913,2025-05-10,Casa Pia,SC Braga,2,1,1,1,H
6914,2025-05-11,Estrela,AVS,0,1,0,0,A
6915,2025-05-11,Moreirense,Estoril,2,2,1,1,D
6916,2025-05-11,Guimaraes,Farense,1,2,0,1,A
6917,2025-05-11,Boavista,FC Porto,1,2,1,0,A
6918,2025-05-16,Rio Ave,GIL Vicente,1,1,1,0,D
6919,2025-05-16,Famalicao,Casa Pia,2,1,1,1,H
6920,2025-05-17,FC Porto,Nacional,3,0,1,2,H
6921,2025-05-17,SC Braga,Benfica,1,1,1,0,D
6922,2025-05-17,Sporting CP,Guimaraes,2,0,0,2,H
6923,2025-05-17,Estoril,Estrela,4,0,4,0,H
6924,2025-05-17,Farense,Santa Clara,1,2,1,0,A
6925,2025-05-17,Arouca,Boavista,4,1,3,1,H
6926,2025-05-17,AVS,Moreirense,0,3,0,0,A
6927,2025-05-24,AVS,Vizela,3,0,0,3,H
6928,2025-06-01,Vizela,AVS,2,2,1,1,D
