league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse,2024,2025-04-26,Dundee Utd,Celtic,0,5,0,0,A
ecosse,2024,2025-04-26,Kilmarnock,Ross County,2,0,1,1,H
ecosse,2024,2025-04-26,ST Mirren,Rangers,2,2,1,1,D
ecosse,2024,2025-04-26,Aberdeen,Hibernian,1,0,0,1,H
ecosse,2024,2025-04-26,Heart Of Midlothian,Dundee,0,1,0,0,A
ecosse,2024,2025-04-26,Motherwell,ST Johnstone,3,2,2,1,H
ecosse,2024,2025-05-03,Hibernian,Dundee Utd,3,1,2,1,H
ecosse,2024,2025-05-03,ST Mirren,Aberdeen,1,0,0,1,H
ecosse,2024,2025-05-03,Dundee,Motherwell,1,2,1,0,A
ecosse,2024,2025-05-03,ST Johnstone,Kilmarnock,0,2,0,0,A
ecosse,2024,2025-05-03,Ross County,Heart Of Midlothian,1,3,1,0,A
ecosse,2024,2025-05-04,Rangers,Celtic,1,1,1,0,D
ecosse,2024,2025-05-06,Partick,Ayr Utd,0,1,0,0,A
ecosse,2024,2025-05-09,Ayr Utd,Partick,0,2,0,0,A
ecosse,2024,2025-05-10,Celtic,Hibernian,3,1,2,1,H
ecosse,2024,2025-05-10,Kilmarnock,Dundee,3,2,1,2,H
ecosse,2024,2025-05-10,Heart Of Midlothian,Motherwell,3,0,1,2,H
ecosse,2024,2025-05-10,ST Johnstone,Ross County,2,1,1,1,H
ecosse,2024,2025-05-10,Dundee Utd,ST Mirren,0,2,0,0,A
ecosse,2024,2025-05-11,Rangers,Aberdeen,4,0,0,4,H
ecosse,2024,2025-05-13,Partick,Livingston,0,2,0,0,A
ecosse,2024,2025-05-14,ST Mirren,Hibernian,2,2,1,1,D
ecosse,2024,2025-05-14,Dundee,Ross County,1,1,0,1,D
ecosse,2024,2025-05-14,Heart Of Midlothian,ST Johnstone,2,1,2,0,H
ecosse,2024,2025-05-14,Motherwell,Kilmarnock,3,0,0,3,H
ecosse,2024,2025-05-14,Rangers,Dundee Utd,3,1,1,2,H
ecosse,2024,2025-05-14,Aberdeen,Celtic,1,5,1,0,A
ecosse,2024,2025-05-16,Livingston,Partick,2,0,1,1,H
ecosse,2024,2025-05-17,Celtic,ST Mirren,1,1,0,1,D
ecosse,2024,2025-05-17,Hibernian,Rangers,2,2,1,1,D
ecosse,2024,2025-05-17,Dundee Utd,Aberdeen,2,1,0,2,H
ecosse,2024,2025-05-18,Kilmarnock,Heart Of Midlothian,0,1,0,0,A
ecosse,2024,2025-05-18,ST Johnstone,Dundee,0,2,0,0,A
ecosse,2024,2025-05-18,Ross County,Motherwell,1,1,1,0,D
ecosse,2024,2025-05-22,Livingston,Ross County,1,1,1,0,D
ecosse,2024,2025-05-26,Ross County,Livingston,2,4,2,0,A
